5
2033
Face_Jaw
Face_LowerLip
Face_LCorner
Face_RCorner
Face_UpperLip
0	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
33	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
66	0 0 0 0 0 1.1541
	0.1176 -0.0528 0 0 3.0045 -11.0582
	-0.0345 0.4382 0.4149 1.6305 -2.5745 -0.8558
	-0.0615 0.4382 -0.3556 -6.3268 0 0
	0.0404 0.1426 0 -1.1577 -2.0577 1.8484
100	0 0 0 0 0 2.4675
	0.2515 -0.1129 0 0 6.4236 -23.6418
	-0.0738 0.9368 0.8871 3.486 -5.5042 -1.8298
	-0.1315 0.9368 -0.7603 -13.5263 0 0
	0.0865 0.3049 0 -2.4751 -4.3994 3.9519
133	0 0 0 0 0 3.7013
	0.3773 -0.1693 0.0014 0 9.6354 -35.4627
	-0.1108 1.4052 1.3306 5.229 -8.2563 -2.7447
	-0.1973 1.4052 -1.1405 -20.2895 0 0
	0.1297 0.4573 0 -3.7126 -6.5991 5.9279
166	0 0 0 0 0 4.6167
	0.4706 -0.2112 0.0018 0 12.0183 -44.2331
	-0.1382 1.7528 1.6597 6.5222 -10.2982 -3.4235
	-0.2461 1.7528 -1.4226 -25.3073 0 0
	0.1618 0.5704 0 -4.6308 -8.2311 7.3939
200	0 0 0 0 0 4.9749
	0.5071 -0.2276 0.0019 0 12.9508 -47.665
	-0.1489 1.8888 1.7885 7.0283 -11.0972 -3.6892
	-0.2652 1.8888 -1.533 -27.2708 0 0
	0.1743 0.6147 0 -4.9901 -8.8698 7.9676
233	-0.0048 -0.0105 0 0 0 4.8425
	0.4369 -0.1342 0 0 11.8629 -46.4288
	-0.0862 1.6283 1.5998 4.4568 -11.9833 -2.6834
	-0.1929 1.6283 -1.3848 -23.7036 2.3238 0.6497
	0.1936 0.5148 0 -4.5709 -8.1247 7.2983
266	-0.0122 -0.0265 0 0 0 4.2428
	0.2894 0.0263 -0.0016 0 9.1691 -40.732
	0.0211 1.0804 1.1691 -0.0238 -12.4459 -0.8556
	-0.0614 1.0804 -1.0364 -16.0861 5.8648 1.6397
	0.2091 0.3135 0 -3.533 -6.2798 5.641
300	-0.02 -0.0435 0 0 0 3.3816
	0.1099 0.2071 -0.0041 0 5.7242 -32.5342
	0.1419 0.4132 0.631 -5.1008 -12.4379 1.2524
	0.0902 0.4132 -0.5972 -6.7654 9.6272 2.6916
	0.2177 0.0719 0 -2.2056 -3.9204 3.5217
333	-0.0262 -0.057 0.001 0 0 2.4651
	-0.0563 0.3613 -0.0062 0 2.3829 -23.7951
	0.2448 -0.2049 0.1201 -9.4612 -11.9127 3.099
	0.223 -0.2049 -0.1767 1.9116 12.615 3.5269
	0.2163 -0.1486 0 -0.9181 -1.632 1.466
366	-0.0287 -0.0626 0.0011 0 0 1.6993
	-0.164 0.4421 -0.0071 0 0 -16.4745
	0.2984 -0.6058 -0.229 -11.7921 -10.8232 4.1423
	0.2981 -0.6058 0.1154 7.5981 13.8322 3.8672
	0.202 -0.287 0 0 0 0
400	-0.0223 -0.0486 0 0 0 1.7286
	-0.085 0.4331 -0.0072 0 0 -12.8135
	0.1853 -0.3775 -0.1781 -9.1716 -8.4181 3.2218
	0.185 -0.3775 0.0897 5.9096 10.7584 3.0078
	0.1571 -0.2232 0 0 0 0
433	-0.0095 -0.0208 0 0 0 1.5599
	0.049 0.365 -0.0064 0 0 -5.4915
	-0.0148 0.0266 -0.0763 -3.9307 -3.6077 1.3807
	-0.0149 0.0266 0.0384 2.5327 4.6107 1.289
	0.0673 -0.0956 0 0 0 0
466	0 0 0 0 0 1.2928
	0.135 0.2832 -0.0053 0 0 0
	-0.1488 0.2974 0 0 0 0
	-0.1488 0.2974 0 0 0 0
	0 0 0 0 0 0
500	-0.0216 -0.047 0 0 0 2.3341
	0.0798 0.381 -0.0068 0 0 0
	-0.0839 0.1293 0.2232 -6.7714 -4.9327 2.6847
	0.0141 0.1293 -0.0984 1.8974 13.0147 1.2811
	0.0369 -0.1014 0 0 0 0
533	-0.0504 -0.1097 0.002 -0.0013 0 3.543
	-0.0124 0.4719 -0.008 0 0 0
	0.023 -0.1361 0.5208 -15.8 -11.5096 6.2643
	0.252 -0.1361 -0.2297 4.4274 30.3676 2.9894
	0.0861 -0.2367 0 0 0 0
566	-0.0648 -0.141 0.0026 -0.0013 0 4.0939
	-0.0641 0.5057 -0.0084 0 0 0
	0.0827 -0.2812 0.6696 -20.3143 -14.7981 8.0542
	0.3771 -0.2811 -0.2954 5.6923 39.0441 3.8435
	0.1107 -0.3044 0 0 0 0
600	-0.0504 -0.1097 0.002 -0.0013 0 3.413
	-0.026 0.4434 -0.0075 0 0 0
	0.038 -0.166 0.5208 -15.8 -11.5096 6.2643
	0.2669 -0.166 -0.2297 4.4274 30.3676 2.9894
	0.0861 -0.2367 0 0 0 0
633	-0.0216 -0.047 0 0 0 2.0741
	0.0527 0.324 -0.0057 0 0 0
	-0.054 0.0695 0.2232 -6.7714 -4.9327 2.6847
	0.044 0.0695 -0.0984 1.8974 13.0147 1.2811
	0.0369 -0.1014 0 0 0 0
666	0 0 0 0 0 0.9738
	0.1017 0.2133 -0.004 0 0 0
	-0.112 0.224 0 0 0 0
	-0.112 0.224 0 0 0 0
	0 0 0 0 0 0
700	-0.0134 -0.0291 0 0 0 1.5435
	0.0021 0.3707 -0.0064 0 0 -7.6719
	0.0524 -0.109 -0.1066 -5.4914 -5.0402 1.929
	0.0522 -0.109 0.0537 3.5383 6.4414 1.8009
	0.094 -0.1336 0 0 0 0
733	-0.0312 -0.068 0.0012 0 0 2.1607
	-0.1454 0.5493 -0.0091 0 0 -17.9012
	0.2881 -0.5859 -0.2489 -12.8133 -11.7606 4.501
	0.2877 -0.5859 0.1254 8.2561 15.0301 4.2021
	0.2195 -0.3119 0 0 0 0
766	-0.0402 -0.0874 0.0016 0 0 2.374
	-0.2292 0.6177 -0.01 0 0 -23.0159
	0.417 -0.8463 -0.32 -16.4743 -15.1207 5.7871
	0.4164 -0.8463 0.1612 10.615 19.3244 5.4028
	0.2822 -0.401 0 0 0 0
800	-0.0508 -0.1106 0.002 0 0 3.0669
	-0.216 0.6628 -0.0108 0 0 -20.1389
	0.3849 -0.8085 -0.1181 -19.326 -16.8081 7.0108
	0.4555 -0.8085 0.0697 10.6642 26.3478 5.6566
	0.2737 -0.4244 0 0 0 0
833	-0.0613 -0.1333 0.0024 0 0 3.7751
	-0.1711 0.6556 -0.0108 0 0 -13.4259
	0.2915 -0.6579 0.2042 -21.4705 -17.4603 8.0782
	0.4631 -0.6578 -0.0783 9.5156 34.0685 5.3957
	0.2293 -0.4116 0 0 0 0
866	-0.0677 -0.1473 0.0027 -0.0012 0 4.2349
	-0.1143 0.6042 -0.01 0 0 -5.7539
	0.1778 -0.4617 0.5156 -22.1873 -16.9425 8.6106
	0.4395 -0.4616 -0.2224 7.7169 39.5593 4.7694
	0.1691 -0.371 0 0 0 0
900	-0.0663 -0.1441 0.0026 -0.0013 0 4.1829
	-0.0655 0.5167 -0.0086 0 0 0
	0.0845 -0.2873 0.6842 -20.7559 -15.1198 8.2293
	0.3853 -0.2872 -0.3018 5.8161 39.8929 3.9271
	0.1131 -0.311 0 0 0 0
933	-0.0344 -0.0748 0.0013 -0.001 0 3.171
	-0.2206 0.1428 0 0 0 -13.5349
	0.0362 -0.062 0.6849 -7.8418 0.3789 7.2438
	0.1968 -0.062 -0.3877 -0.1501 12.8971 3.6265
	0.091 -0.2388 0 0 0 -2.7501
966	0 0 0 0 0 1.845
	-0.3444 -0.2315 0.0095 0 0 -24.9875
	-0.0141 0.1608 0.6087 5.4158 15.1909 5.4861
	-0.0058 0.1608 -0.4265 -5.8515 -14.4243 2.9313
	0.0596 -0.1428 0 0 0 -5.0772
1000	-0.0083 -0.0181 0 0 0 1.952
	-0.2743 -0.1137 0.0062 0 0 -19.3025
	0 0.088 0.5564 1.5699 9.8308 5.2742
	0.044 0.088 -0.3675 -3.7878 -6.119 2.7589
	0.0603 -0.1495 0 0 0 -3.922
1033	-0.0291 -0.0634 0.0011 0 0 2.4361
	-0.14 0.1526 0 0 0 -8.0647
