5
1500
Face_Jaw
Face_LowerLip
Face_LCorner
Face_RCorner
Face_UpperLip
0	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
33	0 0 0 0 0 0.2799
	-0.0827 0.1411 -0.0018 0 0 0
	-0.0148 0.0052 0.1024 -0.7765 9.5352 -0.3789
	0 -0.008 -0.1224 0.3288 -5.2231 -0.0835
	0.0296 -0.0044 0 0 0 0
66	0 0 0 0 0 0.5599
	-0.1654 0.2822 -0.0037 0 0 0
	-0.0297 0.0104 0.2048 -1.553 19.0704 -0.7579
	0 -0.0161 -0.2449 0.6577 -10.4463 -0.167
	0.0593 -0.0089 0 0 0 0
100	0 0 0 0 0 0.6871
	-0.203 0.3464 -0.0046 0 0 0
	-0.0364 0.0128 0.2514 -1.906 23.4046 -0.9301
	0 -0.0198 -0.3006 0.8072 -12.8205 -0.2049
	0.0728 -0.011 0 0 0 0
133	-0.0479 -0.1042 0.0019 -0.0013 0 3.0259
	-0.0814 0.3127 -0.0056 0 0 0
	0.0768 -0.1516 0.3596 -19.8408 33.1145 0.0303
	0.0789 -0.0994 -0.3466 3.6079 -16.4229 2.7269
	0.0978 -0.2209 0 0 0 0
166	-0.0578 -0.1258 0.0023 -0.0013 0 3.6526
	-0.0983 0.3775 -0.0068 0 0 0
	0.0928 -0.183 0.4341 -23.9494 39.9717 0.0366
	0.0952 -0.12 -0.4183 4.355 -19.8238 3.2916
	0.1181 -0.2667 0 0 0 0
200	-0.0633 -0.1377 0.0025 -0.0013 0 3.9983
	-0.1076 0.4132 -0.0074 0 0 0
	0.1015 -0.2003 0.4752 -26.2161 43.755 0.0401
	0.1042 -0.1314 -0.4579 4.7672 -21.7 3.6031
	0.1292 -0.2919 0 0 0 0
233	-0.0643 -0.1398 0.0026 -0.0013 0 4.0581
	-0.1092 0.4194 -0.0075 0 0 0
	0.1031 -0.2033 0.4823 -26.6082 44.4093 0.0407
	0.1058 -0.1333 -0.4648 4.8385 -22.0246 3.657
	0.1312 -0.2963 0 0 0 0
266	-0.0606 -0.1318 0.0024 -0.0013 0 3.8269
	-0.103 0.3955 -0.0071 0 0 0
	0.0972 -0.1917 0.4549 -25.0928 41.8801 0.0384
	0.0998 -0.1257 -0.4383 4.5629 -20.7702 3.4487
	0.1237 -0.2794 0 0 0 0
300	-0.0478 -0.1039 0.0019 -0.0012 0 3.293
	-0.1629 0.4512 -0.0075 0 0 0
	0.0619 -0.1459 0.4598 -20.5447 42.4348 -0.3443
	0.0784 -0.1071 -0.4665 3.9215 -21.5339 2.6356
	0.1268 -0.2246 0 0 0 0
333	-0.0273 -0.0594 0.0011 0 0 2.4115
	-0.2494 0.5246 -0.0078 0 0 0
	0.0073 -0.0735 0.4563 -13.2123 42.2751 -0.9128
	0.0444 -0.0765 -0.4981 2.8632 -22.1791 1.3489
	0.1286 -0.1369 0 0 0 0
366	-0.0083 -0.0181 0 0 0 1.5864
	-0.3271 0.5885 -0.0081 0 0 0
	-0.0428 -0.0065 0.4502 -6.3941 41.8498 -1.4287
	0.0128 -0.0479 -0.5238 1.8729 -22.6253 0.1589
	0.1294 -0.0554 0 0 0 0
400	0 0 0 0 0 1.2216
	-0.3609 0.6158 -0.0082 0 0 0
	-0.0648 0.0228 0.4469 -3.3884 41.6083 -1.6536
	0 -0.0352 -0.5344 1.4351 -22.792 -0.3643
	0.1295 -0.0196 0 0 0 0
433	-0.0606 -0.1318 0.0024 -0.0013 0 3.8269
	-0.103 0.3955 -0.0071 0 0 0
	0.0972 -0.1917 0.4549 -25.0928 41.8801 0.0384
	0.0998 -0.1257 -0.4383 4.5629 -20.7702 3.4487
	0.1237 -0.2794 0 0 0 0
466	-0.0619 -0.1346 0.0025 -0.0012 0 3.8837
	-0.1291 0.4567 -0.008 0 0 -3.4195
	0.1516 -0.3027 0.4088 -25.2472 43.2769 0.9522
	0.1526 -0.2184 -0.4216 5.485 -23.4504 4.014
	0.1438 -0.3181 0 0 0 0
500	-0.0575 -0.1251 0.0023 -0.001 0 3.5763
	-0.1513 0.4936 -0.0085 0 0 -7.6616
	0.2096 -0.4213 0.3068 -22.9611 40.8748 2.0821
	0.2082 -0.321 -0.3575 6.1782 -24.7245 4.3747
	0.1566 -0.3385 0 0 0 0
533	-0.0492 -0.1071 0.0019 0 0 3.0252
	-0.1663 0.5038 -0.0085 0 0 -11.817
	0.26 -0.525 0.1771 -19.0831 35.7865 3.1864
	0.2562 -0.4132 -0.2661 6.5593 -24.6162 4.5028
	0.161 -0.3402 0 0 0 0
566	-0.0389 -0.0846 0.0015 0 0 2.351
	-0.1708 0.4853 -0.008 0 0 -14.9769
	0.2918 -0.5911 0.0482 -14.4613 29.1254 4.0235
	0.2861 -0.4749 -0.1674 6.5449 -23.1491 4.3703
	0.1561 -0.3229 0 0 0 0
600	-0.0283 -0.0616 0.0011 0 0 1.6743
	-0.1616 0.4356 -0.007 0 0 -16.2322
	0.2941 -0.5968 -0.0516 -9.9441 22.0043 4.352
	0.2873 -0.486 -0.0813 6.0516 -20.347 3.9491
	0.1409 -0.2861 0 0 0 0
633	0 0 0 0 0 3.5775
	0.1011 -0.2686 0.0025 0 9.3129 -34.2759
	-0.107 1.3582 1.9075 -7.9107 -6.1727 -0.9098
	-0.1907 1.3582 -1.7966 -3.3395 -5.8719 -1.1542
	0.0073 0.0819 -0.009 -5.0218 1.0453 4.36
666	0 0 0 0 0 3.8514
	0.1089 -0.2891 0.0027 0 10.0259 -36.9002
	-0.1152 1.4622 2.0535 -8.5164 -6.6453 -0.9795
	-0.2053 1.4622 -1.9341 -3.5952 -6.3214 -1.2425
	0.0079 0.0881 -0.0097 -5.4063 1.1253 4.6939
700	0 0 0 0 0 3.6967
	0.1045 -0.2775 0.0026 0 9.6233 -35.4185
	-0.1106 1.4035 1.971 -8.1744 -6.3785 -0.9402
	-0.1971 1.4035 -1.8565 -3.4508 -6.0676 -1.1926
	0.0076 0.0846 -0.0093 -5.1892 1.0801 4.5054
733	0 0 0 0 0 3.2589
	0.0921 -0.2447 0.0023 0 8.4835 -31.2232
	-0.0975 1.2372 1.7376 -7.2062 -5.623 -0.8288
	-0.1737 1.2372 -1.6366 -3.0421 -5.3489 -1.0514
	0.0067 0.0746 -0.0082 -4.5745 0.9522 3.9717
766	0 0 0 0 0 2.6831
	0.0758 -0.2014 0.0019 0 6.9847 -25.7069
	-0.0803 1.0186 1.4306 -5.933 -4.6295 -0.6824
	-0.143 1.0186 -1.3474 -2.5046 -4.4039 -0.8656
	0.0055 0.0614 -0.0068 -3.7663 0.7839 3.27
800	0 0 0 0 0 2.0482
	-0.0909 -0.4285 0.0042 0 3.3537 -12.9161
	0.0642 0.495 0.6869 -3.1515 -0.093 -2.2152
	-0.1207 0.4861 -0.647 1.7464 2.076 -7.268
	-0.0263 -0.0151 -0.0032 -1.8084 0.3764 3.712
833	0 0 0 0 0 1.4028
	-0.2351 -0.6126 0.0061 0 0 -1.0573
	0.1898 0.0109 0 -0.5589 3.9321 -3.4847
	-0.0961 -0.0055 0 5.4444 7.7365 -12.6505
	-0.0535 -0.0824 0 0 0 3.9542
866	0 0 0 0 0 1.468
	-0.2689 -0.4726 0.0044 0 0 -0.9715
	0.1648 0.0134 0.0655 -1.0102 9.7116 -3.4443
	-0.0884 -0.0102 -0.0783 5.213 3.7681 -11.6774
	-0.0301 -0.0786 0 0 0 3.6333
900	0 0 0 0 0 1.422
	-0.2916 -0.2288 0.0015 0 0 -0.7576
	0.1138 0.0156 0.1524 -1.5564 17.012 -3.0611
	-0.0692 -0.016 -0.1823 4.3909 -2.2315 -9.1893
	0.0058 -0.0657 0 0 0 2.8334
933	0 0 0 0 0 1.2946
	-0.3009 0.0523 -0.0016 0 0 -0.4809
	0.0514 0.0172 0.2402 -2.0753 24.15 -2.4737
	-0.0442 -0.0214 -0.2872 3.2477 -8.73 -5.95
	0.0452 -0.048 0 0 0 1.7986
966	0 0 0 0 0 1.116
	-0.2946 0.3046 -0.0045 0 0 -0.2066
	-0.0075 0.0179 0.308 -2.4443 29.4425 -1.8206
	-0.0194 -0.0253 -0.3682 2.053 -14.195 -2.7233
	0.0788 -0.0296 0 0 0 0.7727
1000	0 0 0 0 0 0.9162
	-0.2706 0.4618 -0.0062 0 0 0
