7
7100
Face_Jaw
Face_LowerLip
Face_LCorner
Face_RCorner
Face_LLower
Face_RLower
Face_UpperLip
0	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
33	0 0 0 0 0 0.432
	-0.0022 0.0275 0 0 0 -0.945
	0.0032 -0.0319 0.0254 -0.676 -2.4438 -1.0608
	-0.0056 -0.0282 -0.0687 0.5766 7.1901 -4.5364
	-0.0464 -0.0447 0.0011 0 0 0
	-0.0398 -0.0449 -0.0038 0 0 0
	0.0268 -0.0297 0 0.0726 -0.2092 -2.1605
66	0 0 0 0 0 0.9237
	-0.0048 0.059 0 0 0 -2.0204
	0.0069 -0.0682 0.0545 -1.4454 -5.2248 -2.268
	-0.012 -0.0603 -0.1469 1.2329 15.3719 -9.6986
	-0.0992 -0.0955 0.0023 0 0 0
	-0.0847 -0.0961 -0.0081 0 0 0
	0.0574 -0.0635 0 0.1552 -0.4473 -4.6191
100	0 0 0 0 0 1.3856
	-0.0072 0.0885 0 0 0 -3.0306
	0.0103 -0.1023 0.0817 -2.1681 -7.8372 -3.402
	-0.018 -0.0905 -0.2204 1.8493 23.0579 -14.5479
	-0.1488 -0.1433 0.0035 0 0 0
	-0.1267 -0.1442 -0.0122 0 0 0
	0.0861 -0.0953 0 0.2329 -0.671 -6.9287
133	0 0 0 0 0 1.7283
	-0.0089 0.1103 0 0 0 -3.7801
	0.0129 -0.1276 0.1019 -2.7043 -9.7755 -4.2434
	-0.0225 -0.1129 -0.2749 2.3067 28.7604 -18.1458
	-0.1856 -0.1788 0.0044 0 0 0
	-0.1579 -0.1799 -0.0152 0 0 0
	0.1074 -0.1189 0 0.2905 -0.8369 -8.6423
166	0 0 0 0 0 1.8624
	-0.0096 0.1189 0 0 0 -4.0734
	0.0139 -0.1375 0.1098 -2.9141 -10.5339 -4.5726
	-0.0242 -0.1216 -0.2963 2.4857 30.9918 -19.5536
	-0.2 -0.1927 0.0047 0 0 0
	-0.1702 -0.1938 -0.0164 0 0 0
	0.1157 -0.1281 0 0.313 -0.9019 -9.3129
200	0 0 0 0 0 1.7651
	0 -0.0542 0.007 0 0 -23.0271
	-0.0845 -0.0147 0.0994 2.3304 -11.0136 -4.1425
	-0.1061 0.0178 -0.2572 0.166 20.2569 -9.5081
	-0.1224 -0.0954 0.1395 0 0 0
	-0.0989 -0.0704 -0.1311 0 0 0
	-0.0302 -0.1254 0 -1.1445 -0.4159 -2.5024
233	0 0 0 0 0 1.4118
	0.0108 -0.2215 0.0129 0 0 -38.8653
	-0.1719 0.1116 0.0745 7.2966 -9.9078 -3.1093
	-0.1735 0.1564 -0.1806 -2.2033 6.4768 2.0223
	-0.0261 0.0167 0.2557 0 0 0
	-0.0121 0.0644 -0.2282 0 0 0
	-0.1734 -0.1046 -0.0014 -2.453 0.1355 4.7451
266	0 0 0 0 0 2.1676
	0.0422 -0.2204 0.0113 0 0 -33.7035
	-0.2034 0.2696 0.2206 4.9843 -5.9641 -6.6323
	-0.2435 0.3375 -0.3856 -0.5198 3.6467 -3.6984
	-0.1229 0.0526 0.3206 0 0 0
	-0.1063 0.0939 -0.2903 0 0 0
	-0.1885 -0.0741 0.0154 -2.1272 -1.0148 -1.485
300	0 0 0 0 0 2.9953
	0.0827 -0.1906 0.0077 0 0 -21.8617
	-0.2236 0.466 0.4058 0.9701 0.5584 -10.9328
	-0.3147 0.559 -0.6358 2.006 -0.9531 -11.5841
	-0.2485 0.0983 0.3745 0 0 0
	-0.2303 0.1251 -0.344 0 0 0
	-0.1865 -0.02 0.038 -1.3798 -2.5659 -10.3974
333	0 0 0 0 0 3.6216
	0.1174 -0.1491 0.0035 0 0 -8.8054
	-0.2294 0.6302 0.5628 -3.0481 6.9526 -14.4801
	-0.365 0.742 -0.8423 4.3689 -5.4271 -18.6243
	-0.3566 0.1371 0.4039 0 0 0
	-0.338 0.1479 -0.3751 0 0 0
	-0.1728 0.0344 0.0579 -0.5557 -3.9326 -18.5248
366	0 0 0 0 0 3.7734
	0.1314 -0.113 0 0 0 0
	-0.2177 0.6913 0.6239 -5.3728 10.5112 -15.7436
	-0.3722 0.8075 -0.9158 5.5635 -7.8794 -21.8086
	-0.4008 0.1524 0.3954 0 0 0
	-0.3832 0.1523 -0.3695 0 0 0
	-0.1526 0.0665 0.0665 0 -4.5295 -22.3998
400	0 0 0 0 0 3.4442
	0.1172 -0.0623 0 0 0 0
	-0.2017 0.5563 0.5494 -4.1774 9.568 -11.4805
	-0.3283 0.6559 -0.854 7.937 0.2387 -19.8629
	-0.4022 0.0768 0.3707 0 0 0
	-0.3782 0.0822 -0.3408 0 0 0
	-0.1138 0.021 0.0581 0 -3.943 -19.7369
433	0 0 0 0 0 2.5517
	0.0821 0.0249 0 0 0 0
	-0.1547 0.2821 0.372 -1.8292 7.0433 -3.4724
	-0.2233 0.3446 -0.6642 10.8602 13.1202 -14.6412
	-0.3613 -0.0516 0.2918 0 0 0
	-0.3298 -0.038 -0.2585 0 0 0
	-0.04 -0.0535 0.0384 0 -2.5882 -13.3885
466	0 0 0 0 0 1.5025
	0.0418 0.1114 -0.002 0 0 0
	-0.0983 -0.0105 0.1714 0.6418 4.0855 4.791
	-0.1044 0.0109 -0.4338 13.158 25.3041 -8.5197
	-0.2988 -0.1777 0.195 0 0 0
	-0.2615 -0.1567 -0.1604 0 0 0
	0.0365 -0.1253 0.0163 0 -1.0717 -6.2074
500	0 0 0 0 0 0.703
	0.0124 0.1593 -0.0025 0 0 0
	-0.054 -0.2007 0.0274 2.2061 1.8433 9.8203
	-0.0188 -0.2076 -0.2504 13.6552 31.3294 -3.8741
	-0.2351 -0.2466 0.117 0 0 0
	-0.197 -0.2223 -0.0841 0 0 0
	0.0838 -0.1627 0 0 0 -1.0464
533	0 0 0 0 0 1.3747
	0.0053 0.1768 -0.0018 0 0 -1.8108
	-0.0358 -0.2173 0.0702 0.4203 -3.2491 5.6053
	-0.0254 -0.2156 -0.3265 11.7257 38.1445 -11.7057
	-0.2718 -0.2774 0.0931 0 0 0
	-0.2292 -0.2591 -0.0727 0 0 0
	0.1166 -0.1835 0 0.1391 -0.4009 -4.9538
566	0 0 0 0 0 2.2159
	-0.0061 0.1796 0 0 0 -4.3341
	-0.0031 -0.2132 0.126 -2.3652 -10.5936 -1.5918
	-0.0321 -0.1986 -0.3987 7.1965 43.4182 -22.0963
	-0.2912 -0.2872 0.044 0 0 0
	-0.2468 -0.2804 -0.0455 0 0 0
	0.151 -0.1906 0 0.3331 -0.9596 -10.2576
600	0 0 0 0 0 2.5652
	-0.0133 0.1638 0 0 0 -5.6105
	0.0192 -0.1894 0.1513 -4.0138 -14.509 -6.2981
	-0.0334 -0.1675 -0.4081 3.4237 42.6869 -26.9324
	-0.2756 -0.2654 0.0065 0 0 0
	-0.2353 -0.267 -0.0226 0 0 0
	0.1594 -0.1765 0 0.4312 -1.2422 -12.8272
633	0 0 0 0 0 2.3928
	-0.0212 0.1767 0 0 0 -0.6317
	-0.0761 -0.1068 0.2246 -3.4901 -10.9032 -3.8057
	-0.1321 -0.0666 -0.4521 11.1526 38.3931 -20.0123
	-0.2877 -0.1972 0.0615 0.311 3.9679 3.0747
	-0.2384 -0.1843 -0.1031 0.5728 0.4972 -1.4733
	0.1473 -0.1378 0 2.4483 -0.5554 -13.2535
666	0 0 0 0 0 1.7974
	-0.0299 0.1706 -0.0021 0 0 6.8064
	-0.2061 0.0303 0.3007 -2.2198 -4.0273 0.4152
	-0.259 0.0919 -0.4526 20.9699 26.5838 -6.9468
	-0.2646 -0.0685 0.134 0.7258 9.2585 7.1743
	-0.2106 -0.036 -0.2072 1.3366 1.1602 -3.4378
	0.1085 -0.061 0 5.0763 0.5373 -11.9937
700	0 0 0 0 0 1.3226
	-0.0333 0.1562 -0.0028 0 0 10.9127
	-0.2724 0.112 0.3283 -1.3076 0.412 2.9604
	-0.3201 0.1827 -0.4247 25.6422 17.7327 1.4449
	-0.234 0.0141 0.1698 0.9332 11.9038 9.2242
	-0.18 0.0565 -0.2577 1.7186 1.4917 -4.42
	0.0781 -0.0105 0 6.3605 1.1695 -10.4783
733	0 0 0 0 0 1.5519
	-0.0217 0.1406 -0.0026 0 0 10.4263
