5
2566
Face_Jaw
Face_LowerLip
Face_LCorner
Face_RCorner
Face_UpperLip
0	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
33	-0.0634 -0.138 0.0025 -0.0013 0 4.0049
	-0.0627 0.4947 -0.0082 0 0 0
	0.0809 -0.2751 0.6551 -19.8726 -14.4764 7.8791
	0.3689 -0.275 -0.2889 5.5686 38.1953 3.76
	0.1083 -0.2977 0 0 0 0
66	-0.0319 -0.0693 0.0012 0 0 2.8533
	0.1296 0.5659 0.0104 0 0 -3.1664
	-0.2285 0.2569 0.8661 -9.9915 8.7756 3.9614
	-0.1681 0.2993 -0.7794 2.7997 6.3792 1.8904
	0.1726 -0.136 0 0 0 -11.4426
100	0 0 0 0 0 1.4395
	0.2763 0.5437 0.0251 0 0 -5.4281
	-0.4615 0.6776 0.9201 0 27.5213 0
	-0.6062 0.7501 -1.087 0 -21.9849 0
	0.2026 0.0234 0.0011 0 0 -19.6159
133	-0.0613 -0.1334 0.0024 -0.0013 0 3.8714
	-0.0606 0.4782 -0.008 0 0 0
	0.0782 -0.2659 0.6332 -19.2102 -13.9939 7.6164
	0.3566 -0.2659 -0.2793 5.383 36.9221 3.6346
	0.1047 -0.2878 0 0 0 0
166	-0.032 -0.0696 0.0012 -0.001 0 2.5126
	0.0626 0.4353 0.0043 0 0 -1.8536
	-0.1167 0.0925 0.6448 -10.0283 2.0928 3.976
	-0.0208 0.1173 -0.517 2.8101 11.7669 1.8974
	0.1238 -0.1422 0 0 0 -6.6985
200	0 0 0 0 0 1.0483
	0.2012 0.396 0.0182 0 0 -3.9531
	-0.3361 0.4934 0.6701 0 20.0427 0
	-0.4414 0.5463 -0.7916 0 -16.0107 0
	0.1475 0.017 0 0 0 -14.2855
233	-0.0451 -0.0981 0.0018 -0.0012 0 2.8479
	-0.0446 0.3518 -0.0059 0 0 0
	0.0575 -0.1956 0.4658 -14.1316 -10.2943 5.6029
	0.2623 -0.1956 -0.2054 3.9599 27.1611 2.6737
	0.077 -0.2117 0 0 0 0
266	-0.0596 -0.1297 0.0024 -0.0013 0 3.7643
	-0.059 0.465 -0.0078 0 0 0
	0.0761 -0.2585 0.6157 -18.6786 -13.6066 7.4057
	0.3467 -0.2585 -0.2716 5.234 35.9004 3.5341
	0.1018 -0.2798 0 0 0 0
300	-0.0678 -0.1474 0.0027 -0.0013 0 4.2802
	-0.067 0.5287 -0.0088 0 0 0
	0.0865 -0.294 0.7001 -21.2384 -15.4713 8.4206
	0.3942 -0.2939 -0.3088 5.9513 40.8202 4.0184
	0.1158 -0.3182 0 0 0 0
333	-0.0663 -0.1441 0.0026 -0.0013 0 4.1829
	-0.0655 0.5167 -0.0086 0 0 0
	0.0845 -0.2873 0.6842 -20.7559 -15.1198 8.2293
	0.3853 -0.2872 -0.3018 5.8161 39.8929 3.9271
	0.1131 -0.311 0 0 0 0
366	-0.0611 -0.1328 0.0024 -0.0011 0 3.7988
	-0.1248 0.5797 -0.0096 0 0 -7.8334
	0.2024 -0.4935 0.3802 -20.4475 -15.957 7.8535
	0.4172 -0.4934 -0.1609 7.7713 35.1004 4.6467
	0.177 -0.3588 0 0 0 0
400	-0.0507 -0.1103 0.002 0 0 3.0709
	-0.2006 0.637 -0.0104 0 0 -18.2781
	0.3551 -0.7535 -0.0602 -18.9658 -16.2935 6.9282
	0.4399 -0.7535 0.0425 10.0783 26.6532 5.4037
	0.2562 -0.4066 0 0 0 0
433	-0.041 -0.0892 0.0016 0 0 2.424
	-0.234 0.6307 -0.0102 0 0 -23.5004
	0.4257 -0.8641 -0.3267 -16.8211 -15.4391 5.9089
	0.4252 -0.8641 0.1646 10.8384 19.7313 5.5165
	0.2882 -0.4094 0 0 0 0
466	-0.0386 -0.0839 0.0015 0 0 2.4768
	-0.1817 0.6678 -0.0061 0 0 -22.8356
	0.3364 -0.7185 -0.18 -15.8087 -10.7096 5.5533
	0.3159 -0.7085 0.0046 10.1861 15.508 5.1845
	0.2988 -0.3815 0 0 0 -2.7086
500	-0.0322 -0.0701 0.0013 0 0 2.3738
	-0.0934 0.673 0 0 0 -20.2266
	0.1834 -0.457 0.0441 -13.2077 -3.126 4.6396
	0.1357 -0.4333 -0.226 8.5102 8.306 4.3315
	0.2925 -0.3138 0 0 0 -6.4122
533	-0.0236 -0.0513 0 0 0 2.1605
	0.0125 0.6523 0.0074 0 0 -16.4038
	0 -0.1359 0.3021 -9.6721 5.7806 3.3976
	-0.0783 -0.0973 -0.4842 6.2321 -0.3638 3.172
	0.2736 -0.2229 0 0 0 -10.4476
566	-0.0143 -0.031 0 0 0 1.8824
	0.1178 0.6118 0.0145 0 0 -12.0976
	-0.1847 0.188 0.55 -5.8562 14.4792 2.0571
	-0.2892 0.2403 -0.7268 3.7734 -8.9908 1.9205
	0.2465 -0.1256 0 0 0 -14.1512
600	-0.0058 -0.0128 0 0 0 1.5851
	0.2038 0.5579 0.0201 0 0 -8.0382
	-0.3355 0.4584 0.7439 -2.4141 21.4388 0.848
	-0.46 0.5207 -0.9106 1.5555 -16.0642 0.7917
	0.2155 -0.0386 0 0 0 -16.8599
633	0 0 0 0 0 1.3143
	0.2522 0.4964 0.0229 0 0 -4.9561
	-0.4214 0.6187 0.8401 0 25.1281 0
	-0.5534 0.6849 -0.9925 0 -20.0732 0
	0.185 0.0213 0.001 0 0 -17.9102
666	0 0 0 0 0 1.2682
	0.2321 0.4586 0.0193 0 0 -4.2979
	-0.3802 0.566 0.7285 0 21.7908 0
	-0.4947 0.6235 -0.8607 0 -17.4072 0
	0.1604 0.0185 0 0 0 -15.5315
700	0 0 0 0 0 1.0717
	0.1766 0.3521 0.0115 0 0 -2.7878
	-0.2753 0.4245 0.4725 0 14.1346 0
	-0.3496 0.4617 -0.5582 0 -11.2911 0
	0.104 0.012 0 0 0 -10.0744
733	0 0 0 0 0 0.8191
	0.1116 0.2267 0.003 0 0 -1.1228
	-0.1554 0.2601 0.1903 0 5.6931 0
	-0.1854 0.2751 -0.2248 0 -4.5478 0
	0.0419 0.0048 0 0 0 -4.0577
766	0 0 0 0 0 0.6044
	0.0631 0.1324 -0.0024 0 0 0
	-0.0695 0.139 0 0 0 0
	-0.0695 0.139 0 0 0 0
	0 0 0 0 0 0
800	0 0 0 0 0 0.5261
	0.0549 0.1152 -0.0021 0 0 0
	-0.0605 0.121 0 0 0 0
	-0.0605 0.121 0 0 0 0
	0 0 0 0 0 0
833	0 0 0 0 0 0.3453
	0.036 0.0756 -0.0014 0 0 0
	-0.0397 0.0794 0 0 0 0
	-0.0397 0.0794 0 0 0 0
	0 0 0 0 0 0
866	0 -0.0012 0 0 0 0.1807
	0.0143 0.0359 0 0 0 0
	-0.0156 0.0303 0.0061 -0.187 -0.1362 0.0741
	-0.0129 0.0303 -0.0027 0.0524 0.3595 0.0353
	0.001 -0.0028 0 0 0 0
900	-0.0049 -0.0107 0 0 0 0.3114
	-0.0048 0.0384 0 0 0 0
	0.0062 -0.0213 0.0509 -1.5456 -1.1259 0.6128
	0.0286 -0.0213 -0.0224 0.4331 2.9707 0.2924
	0.0084 -0.0231 0 0 0 0
933	-0.017 -0.0369 0 0 0 1.073
	-0.0168 0.1325 -0.0022 0 0 0
	0.0216 -0.0737 0.1755 -5.3246 -3.8788 2.1111
	0.0988 -0.0737 -0.0774 1.492 10.234 1.0074
	0.029 -0.0797 0 0 0 0
966	-0.0338 -0.0734 0.0013 -0.001 0 2.1327
	-0.0334 0.2634 -0.0044 0 0 0
	0.0431 -0.1465 0.3488 -10.5828 -7.7091 4.1958
	0.1964 -0.1464 -0.1538 2.9654 20.3401 2.0023
	0.0577 -0.1585 0 0 0 0
1000	-0.0458 -0.0996 0.0018 -0.0012 0 2.8924
	-0.0453 0.3573 -0.0059 0 0 0
	0.0584 -0.1987 0.4731 -14.3525 -10.4552 5.6904
	0.2664 -0.1986 -0.2087 4.0217 27.5855 2.7155
	0.0782 -0.215 0 0 0 0
1033	-0.0523 -0.1138 0.0021 -0.0013 0 3.3045
	-0.0517 0.4082 -0.0068 0 0 0
	0.0668 -0.227 0.5405 -16.397 -11.9445 6.501
	0.3043 -0.2269 -0.2384 4.5947 31.515 3.1024
	0.0894 -0.2457 0 0 0 0
