5
4200
Face_Jaw
Face_LowerLip
Face_LCorner
Face_RCorner
Face_UpperLip
0	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
33	-0.0271 -0.0589 0.001 0 0 1.5993
	-0.1544 0.4161 -0.0067 0 0 -15.5054
	0.2809 -0.5701 -0.2156 -11.0984 -10.1866 3.8986
	0.2805 -0.5701 0.1086 7.1511 13.0186 3.6397
	0.1901 -0.2701 0 0 0 0
66	-0.0146 -0.0319 0 0 0 2.9205
	0.1257 0.1314 -0.0028 0 5.3476 -28.0806
	0.0906 0.471 0.6217 -3.1095 -10.1 0.5884
	0.0424 0.471 -0.5741 -7.3871 7.0517 1.9715
	0.175 0.1074 0 -2.0605 -3.6625 3.29
100	0 0 0 0 0 3.5216
	0.3589 -0.1611 0.0013 0 9.1674 -33.7404
	-0.1054 1.337 1.266 4.975 -7.8553 -2.6114
	-0.1877 1.337 -1.0852 -19.304 0 0
	0.1234 0.4351 0 -3.5323 -6.2786 5.64
133	-0.0149 -0.0325 0 0 0 3.977
	0.2941 -0.0218 0 0 7.8912 -29.0435
	-0.0716 1.0859 1.2444 -0.4096 -10.1799 -0.3875
	-0.0745 1.0859 -1.0023 -15.302 9.0183 0.8877
	0.1318 0.3042 0 -3.0406 -5.4046 4.8549
166	-0.0349 -0.076 0.0014 0 0 4.1273
	0.1612 0.1846 -0.0038 0 5.0004 -18.4038
	-0.0128 0.5777 1.0514 -8.2346 -12.2602 2.9163
	0.1008 0.5777 -0.7511 -7.4615 21.0428 2.0714
	0.127 0.0732 0 -1.9267 -3.4247 3.0763
200	-0.0524 -0.114 0.0021 -0.0012 0 4.04
	0.0225 0.3754 -0.0065 0 1.9012 -6.9973
	0.045 0.0499 0.8039 -15.3908 -13.5922 5.9696
	0.2659 0.0499 -0.4638 0.5984 31.5642 3.1072
	0.1151 -0.1558 0 -0.7325 -1.3021 1.1696
233	-0.0599 -0.1303 0.0024 -0.0013 0 3.7824
	-0.0592 0.4672 -0.0078 0 0 0
	0.0764 -0.2598 0.6187 -18.7686 -13.6722 7.4413
	0.3484 -0.2597 -0.2729 5.2592 36.0733 3.5511
	0.1023 -0.2812 0 0 0 0
266	-0.0572 -0.1244 0.0023 -0.0013 0 3.744
	-0.0583 0.4819 -0.0078 0 0 0
	0.0665 -0.2551 0.6515 -17.9205 -13.0543 7.1051
	0.3325 -0.2518 -0.2965 5.0216 34.4432 3.3906
	0.1014 -0.2561 0 0 0 0
300	-0.0501 -0.1089 0.002 -0.0013 0 3.4767
	-0.0536 0.4758 -0.0075 0 0 0
	0.0484 -0.2338 0.6617 -15.6861 -11.4267 6.2192
	0.2909 -0.2262 -0.3137 4.3955 30.1487 2.9679
	0.0943 -0.2054 0 0 0 0
333	-0.04 -0.087 0.0016 -0.0011 0 3.0486
	-0.0464 0.4534 -0.0068 0 0 0
	0.0254 -0.2012 0.653 -12.5306 -9.1281 4.9681
	0.2321 -0.1885 -0.3241 3.5112 24.0839 2.3708
	0.0829 -0.1387 0 0 0 0
366	-0.0284 -0.0619 0.0011 0 0 2.5274
	-0.0377 0.4194 -0.0059 0 0 0
	0 -0.1621 0.6287 -8.9192 -6.4972 3.5362
	0.1649 -0.1445 -0.3277 2.4993 17.1427 1.6875
	0.0689 -0.0652 0 0 0 0
400	-0.0169 -0.0369 0 0 0 1.981
	-0.0286 0.3782 -0.0049 0 0 0
	-0.0228 -0.1218 0.5923 -5.3168 -3.8731 2.108
	0.0979 -0.0998 -0.324 1.4898 10.219 1.0059
	0.0543 0.0055 0 0 0 0
433	-0.0069 -0.0152 0 0 0 1.4773
	-0.0204 0.3346 -0.004 0 0 0
	-0.0417 -0.0852 0.5473 -2.1887 -1.5944 0.8678
	0.0397 -0.0602 -0.3129 0.6133 4.2068 0.4141
	0.0408 0.0642 0 0 0 0
466	0 0 0 0 0 1.0842
	-0.0141 0.2931 -0.0033 0 0 0
	-0.053 -0.0575 0.4971 0 0 0
	0 -0.0312 -0.2941 0 0 0
	0.0302 0.1015 0 0 0 0
500	-0.0055 -0.0121 0 0 0 1.3265
	-0.0448 0.3553 -0.0044 0 0 -3.2018
	0.0092 -0.1705 0.4123 -2.2918 -2.1035 0.805
	0.0571 -0.1464 -0.2478 1.4767 2.6883 0.7516
	0.067 0.0375 0 0 0 0
533	-0.0146 -0.0318 0 0 0 1.6417
	-0.0936 0.4351 -0.006 0 0 -8.3845
	0.1138 -0.3495 0.2396 -6.0015 -5.5084 2.1082
	0.1511 -0.3307 -0.152 3.8669 7.0398 1.9682
	0.1244 -0.0733 0 0 0 0
566	-0.0244 -0.0532 0 0 0 1.9373
	-0.1458 0.5091 -0.0076 0 0 -14.0014
	0.2295 -0.541 0.0314 -10.0219 -9.1985 3.5205
	0.2529 -0.5291 -0.0356 6.4575 11.7558 3.2867
	0.1854 -0.1977 0 0 0 0
600	-0.0323 -0.0703 0.0013 0 0 2.1207
	-0.187 0.554 -0.0087 0 0 -18.5057
	0.3249 -0.6917 -0.1601 -13.246 -12.1577 4.653
	0.3347 -0.6866 0.0721 8.5349 15.5377 4.3441
	0.2328 -0.3025 0 0 0 0
633	-0.0355 -0.0773 0.0014 0 0 2.0991
	-0.2026 0.5462 -0.0088 0 0 -20.3509
	0.3687 -0.7483 -0.283 -14.5667 -13.3699 5.117
	0.3682 -0.7483 0.1426 9.3859 17.0869 4.7772
	0.2495 -0.3545 0 0 0 0
666	-0.0543 -0.1182 0.0022 0 0 3.3501
	-0.148 0.5752 -0.0094 0 0 -11.4473
	0.2512 -0.5699 0.1956 -18.9581 -15.362 7.1461
	0.4069 -0.5699 -0.0763 8.2959 30.3005 4.7238
	0.199 -0.3607 0 0 0 0
700	-0.0641 -0.1395 0.0026 -0.0013 0 4.0494
	-0.0634 0.5002 -0.0083 0 0 0
	0.0818 -0.2781 0.6623 -20.0935 -14.6373 7.9666
	0.373 -0.2781 -0.2921 5.6305 38.6197 3.8018
	0.1095 -0.301 0 0 0 0
733	-0.0361 -0.0784 0.0014 0 0 3.5495
	-0.273 0.1218 0.0018 0 0 -17.2229
	0.0362 -0.0456 0.7921 -7.5696 2.237 8.2626
	0.2057 -0.0455 -0.4583 -0.866 11.7814 4.1589
	0.1027 -0.2678 0 0 0 -3.4995
766	0 0 0 0 0 2.2608
	-0.422 -0.2836 0.0116 0 0 -30.6185
	-0.0173 0.197 0.7459 6.6362 18.6142 6.7224
	-0.0071 0.1971 -0.5227 -7.1702 -17.6749 3.5918
	0.073 -0.175 0 0 0 -6.2213
800	0 0 0 0 0 2.109
	-0.2565 0.0481 0.0043 0 0 -17.8608
	-0.0488 0.073 0.7975 3.8711 10.8583 3.9214
	-0.0048 0.0921 -0.5193 -4.1826 -10.3103 2.0952
	0.0646 -0.028 0 0 0 -3.6291
833	0 0 0 0 0 1.4048
	-0.0183 0.3798 -0.0042 0 0 0
	-0.0687 -0.0745 0.6442 0 0 0
	-0.0011 -0.0405 -0.3811 0 0 0
	0.0391 0.1315 0 0 0 0
866	-0.0641 -0.1395 0.0026 -0.0013 0 4.0494
	-0.0634 0.5002 -0.0083 0 0 0
	0.0818 -0.2781 0.6623 -20.0935 -14.6373 7.9666
	0.373 -0.2781 -0.2921 5.6305 38.6197 3.8018
	0.1095 -0.301 0 0 0 0
900	-0.0673 -0.1465 0.0027 -0.0013 0 4.2519
	-0.0666 0.5252 -0.0088 0 0 0
	0.0859 -0.292 0.6955 -21.0981 -15.3691 8.365
	0.3916 -0.292 -0.3068 5.912 40.5507 3.9918
	0.115 -0.3161 0 0 0 0
933	-0.055 -0.1196 0.0022 -0.0013 0 3.4709
	-0.0544 0.4287 -0.0071 0 0 0
	0.0701 -0.2384 0.5677 -17.223 -12.5462 6.8285
	0.3197 -0.2383 -0.2504 4.8261 33.1026 3.2586
	0.0939 -0.258 0 0 0 0
966	-0.0367 -0.0799 0.0014 -0.0011 0 2.5712
	-0.0396 0.3543 -0.0055 0 0 0
	0.0347 -0.1727 0.4942 -11.5184 -8.3907 4.5668
	0.2136 -0.1666 -0.2352 3.2276 22.1384 2.1793
	0.0697 -0.1491 0 0 0 0
1000	-0.0149 -0.0324 0 0 0 1.5038
	-0.022 0.2685 -0.0036 0 0 0
