7
2300
Face_Jaw
Face_LowerLip
Face_LCorner
Face_RCorner
Face_LLower
Face_RLower
Face_UpperLip
0	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
33	0 0 0 0 0 0.1791
	0.0026 0.0581 0.0051 0 0 0
	-0.0176 -0.0633 0 0.1024 -0.1422 0.7891
	-0.0146 -0.0653 -0.0136 0.9001 1.0413 0.4253
	-0.0797 -0.0569 0.0295 0 0 0
	-0.0793 -0.0602 -0.0412 0 0 0
	0.0409 -0.0371 0 0 0 -3.9561
66	0 0 0 0 0 0.3771
	0.0055 0.1224 0.0108 0 0 0
	-0.0371 -0.1332 0 0.2156 -0.2995 1.6612
	-0.0308 -0.1375 -0.0287 1.8951 2.1922 0.8955
	-0.1679 -0.1199 0.0622 0 0 0
	-0.1671 -0.1268 -0.0868 0 0 0
	0.0862 -0.0782 0 0 0 -8.3288
100	0 0 0 0 0 0.5374
	0.0079 0.1745 0.0154 0 0 0
	-0.0529 -0.1899 0 0.3072 -0.4268 2.3673
	-0.0439 -0.196 -0.0409 2.7005 3.1239 1.2761
	-0.2393 -0.1709 0.0887 0 0 0
	-0.2381 -0.1806 -0.1237 0 0 0
	0.1229 -0.1115 0 0 0 -11.8685
133	0 0 0 0 0 0.6034
	0.0088 0.1959 0.0173 0 0 0
	-0.0594 -0.2132 0 0.345 -0.4792 2.658
	-0.0492 -0.2201 -0.0459 3.0322 3.5076 1.4329
	-0.2686 -0.1919 0.0996 0 0 0
	-0.2673 -0.2028 -0.1389 0 0 0
	0.138 -0.1252 0.0011 0 0 -13.3261
166	0 0 0 0 0 0.6528
	-0.0234 0.1829 0.0103 0 0 0
	0.0016 -0.2149 -0.0449 3.4576 -1.1205 0.061
	0.0224 -0.2673 -0.0239 6.7721 11.9252 0.1975
	-0.2217 -0.2093 0.0629 0 0 0
	-0.2174 -0.2216 -0.0446 0 0 0
	0.1346 -0.1078 0.001 0 0 -11.8374
200	0 0 0 0 0 0.5553
	-0.0529 0.1268 0 0 0 0
	0.0669 -0.1672 -0.0823 6.0117 -1.5526 -2.7498
	0.0944 -0.2564 0.0053 9.2369 18.2383 -1.1784
	-0.12 -0.1797 0.0089 0 0 0
	-0.1135 -0.1906 0.0671 0 0 0
	0.0998 -0.0642 0 0 0 -7.5025
233	0 0 0 0 0 1.2501
	-0.0314 0.1476 -0.0026 0 0 10.3148
	-0.2575 0.1059 0.3103 -1.2359 0.3894 2.7982
	-0.3025 0.1727 -0.4014 24.2372 16.761 1.3657
	-0.2212 0.0134 0.1605 0.8821 11.2515 8.7187
	-0.1701 0.0534 -0.2436 1.6244 1.41 -4.1778
	0.0738 -0.0099 0 6.012 1.1054 -9.9042
266	0 0 0 0 0 1.563
	-0.0319 0.1646 -0.0025 0 0 9.0409
	-0.2431 0.0738 0.3181 -1.7579 -1.717 1.765
	-0.2937 0.1407 -0.442 23.6348 22.1494 -2.5735
	-0.2508 -0.0254 0.1542 0.8422 10.7431 8.3247
	-0.1965 0.0125 -0.2358 1.551 1.3463 -3.989
	0.0935 -0.0349 0 5.8024 0.8766 -11.3034
300	0 0 0 0 0 1.8295
	-0.0303 0.1735 -0.0021 0 0 6.9043
	-0.2093 0.0305 0.3056 -2.2608 -4.113 0.4119
	-0.2631 0.093 -0.4603 21.3039 27.0667 -7.0975
	-0.2691 -0.0699 0.1361 0.7372 9.4036 7.2868
	-0.2142 -0.037 -0.2105 1.3576 1.1784 -3.4916
	0.1105 -0.0623 0 5.1565 0.5438 -12.2015
333	0 0 0 0 0 2.0566
	-0.0273 0.1766 -0.0016 0 0 4.2138
	-0.1627 -0.0195 0.2793 -2.7372 -6.6517 -1.132
	-0.2179 0.0354 -0.4624 17.8126 31.5253 -11.9181
	-0.2789 -0.1174 0.1102 0.5889 7.5119 5.8209
	-0.2254 -0.0915 -0.1734 1.0845 0.9413 -2.7892
	0.1252 -0.0907 0 4.2192 0.1462 -12.723
366	0 0 0 0 0 2.251
	-0.0235 0.176 -0.001 0 0 1.2777
	-0.1099 -0.072 0.2452 -3.18 -9.1868 -2.7383
	-0.1653 -0.0261 -0.4544 13.7294 35.538 -16.7474
	-0.2831 -0.165 0.0805 0.4192 5.3469 4.1433
	-0.2322 -0.1471 -0.1303 0.7719 0.67 -1.9853
	0.138 -0.1187 0 3.1355 -0.277 -12.9921
400	0 0 0 0 0 2.4195
	-0.0196 0.1737 0 0 0 -1.5952
	-0.0574 -0.1225 0.2097 -3.5818 -11.5715 -4.2782
	-0.1126 -0.0859 -0.4423 9.6226 39.1172 -21.2975
	-0.2845 -0.2099 0.0507 0.2499 3.1873 2.4698
	-0.237 -0.1998 -0.0872 0.4601 0.3994 -1.1835
	0.1492 -0.1449 0 2.0503 -0.687 -13.1334
433	0 0 0 0 0 2.5688
	-0.0162 0.1719 0 0 0 -4.0967
	-0.0118 -0.1665 0.1791 -3.9355 -13.6595 -5.6227
	-0.0668 -0.1381 -0.4323 6.0604 42.2756 -25.2804
	-0.2861 -0.2491 0.0249 0.1028 1.3121 1.0167
	-0.2419 -0.246 -0.0497 0.1894 0.1644 -0.4872
	0.1591 -0.1679 0 1.1084 -1.0445 -13.2712
466	0 0 0 0 0 2.7058
	-0.014 0.1728 0 0 0 -5.918
	0.0202 -0.1998 0.1596 -4.2337 -15.304 -6.6432
	-0.0352 -0.1767 -0.4304 3.6113 45.0259 -28.4081
	-0.2907 -0.28 0.0069 0 0 0
	-0.2486 -0.2816 -0.0238 0 0 0
	0.1681 -0.1862 0 0.4548 -1.3103 -13.53
500	0 0 0 0 0 2.934
	-0.0152 0.1874 0 0 0 -6.4172
	0.0219 -0.2166 0.1731 -4.5909 -16.5952 -7.2037
	-0.0382 -0.1916 -0.4667 3.916 48.8244 -30.8047
	-0.3152 -0.3036 0.0074 0 0 0
	-0.2704 -0.3054 -0.0258 0 0 0
	0.1823 -0.2019 0 0.4932 -1.4208 -14.6715
533	0 0 0 0 0 3.1116
	-0.0161 0.1987 0 0 0 -6.8055
	0.0233 -0.2297 0.1835 -4.8687 -17.5993 -7.6395
	-0.0405 -0.2032 -0.495 4.1529 51.7786 -32.6686
	-0.3343 -0.322 0.0079 0 0 0
	-0.2875 -0.3239 -0.0274 0 0 0
	0.1933 -0.2141 0.001 0.523 -1.5068 -15.5592
566	0 0 0 0 0 3.189
	-0.0165 0.2036 0 0 0 -6.9749
	0.0239 -0.2355 0.1881 -4.9899 -18.0373 -7.8297
	-0.0415 -0.2083 -0.5073 4.2563 53.0674 -33.4818
	-0.3426 -0.33 0.0081 0 0 0
	-0.295 -0.3319 -0.0281 0 0 0
	0.1981 -0.2194 0.001 0.5361 -1.5443 -15.9464
600	0 0 0 0 0 3.117
	-0.0162 0.1991 0 0 0 -6.8175
	0.0233 -0.2301 0.1839 -4.8773 -17.6303 -7.653
	-0.0406 -0.2036 -0.4959 4.1602 51.8698 -32.7262
	-0.3348 -0.3225 0.0079 0 0 0
	-0.288 -0.3244 -0.0275 0 0 0
	0.1937 -0.2145 0.001 0.524 -1.5095 -15.5866
633	0 0 0 0 0 2.8463
	-0.0148 0.1818 0 0 0 -6.2254
	0.0213 -0.2102 0.1679 -4.4537 -16.0991 -6.9883
	-0.037 -0.1859 -0.4528 3.7989 47.3649 -29.8839
	-0.3058 -0.2945 0.0072 0 0 0
	-0.262 -0.2963 -0.0251 0 0 0
	0.1768 -0.1958 0 0.4784 -1.3784 -14.2329
666	0 0 0 0 0 2.2723
	-0.0259 0.1835 -0.0013 0 0 2.4259
	-0.1342 -0.0554 0.2681 -3.1472 -8.6238 -2.2533
	-0.1918 -0.0042 -0.4763 15.824 35.5211 -15.6436
	-0.2933 -0.1542 0.0949 0.4999 6.377 4.9415
	-0.2393 -0.1325 -0.1518 0.9206 0.7991 -2.3678
	0.139 -0.1132 0 3.6703 -0.1307 -13.4327
700	0 0 0 0 0 1.3226
	-0.0333 0.1562 -0.0028 0 0 10.9127
	-0.2724 0.112 0.3283 -1.3076 0.412 2.9604
	-0.3201 0.1827 -0.4247 25.6422 17.7327 1.4449
	-0.234 0.0141 0.1698 0.9332 11.9038 9.2242
	-0.18 0.0565 -0.2577 1.7186 1.4917 -4.42
