7
3133
Face_Jaw
Face_LowerLip
Face_LCorner
Face_RCorner
Face_LLower
Face_RLower
Face_UpperLip
0	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
	0 0 0 0 0 0
33	0 0 0 0 0 2.0864
	-0.0108 0.1332 0 0 0 -4.5634
	0.0156 -0.154 0.1231 -3.2646 -11.801 -5.1226
	-0.0271 -0.1363 -0.3319 2.7847 34.7196 -21.9056
	-0.2241 -0.2159 0.0053 0 0 0
	-0.1908 -0.2172 -0.0184 0 0 0
	0.1296 -0.1435 0 0.3507 -1.0104 -10.433
66	0 0 0 0 0 3.3383
	-0.0173 0.2132 0 0 0 -7.3014
	0.025 -0.2465 0.1969 -5.2234 -18.8816 -8.1962
	-0.0434 -0.218 -0.5311 4.4555 55.5514 -35.049
	-0.3586 -0.3454 0.0085 0 0 0
	-0.3096 -0.3475 -0.0294 0 0 0
	0.2074 -0.2297 0.0011 0.5612 -1.6166 -16.6929
100	0 0 0 0 0 2.1887
	0 0.2181 -0.0015 0 0 -3.7339
	-0.0241 -0.2635 0.1195 -1.1606 -8.3938 2.5332
	-0.0351 -0.2537 -0.4431 11.6294 49.863 -20.5771
	-0.3444 -0.3455 0.0845 0 0 0
	-0.2909 -0.33 -0.0726 0 0 0
	0.1634 -0.2289 0.001 0.287 -0.8267 -9.2534
133	0 0 0 0 0 0.8559
	0.0151 0.1939 -0.003 0 0 0
	-0.0657 -0.2444 0.0334 2.6857 2.244 11.9551
	-0.023 -0.2528 -0.3048 16.6238 38.1401 -4.7164
	-0.2863 -0.3002 0.1425 0 0 0
	-0.2399 -0.2707 -0.1024 0 0 0
	0.102 -0.198 0 0 0 -1.2739
166	0 0 0 0 0 2.8815
	-0.0149 0.184 0 0 0 -6.3023
	0.0216 -0.2128 0.17 -4.5086 -16.2978 -7.0746
	-0.0375 -0.1882 -0.4584 3.8458 47.9496 -30.2528
	-0.3095 -0.2981 0.0073 0 0 0
	-0.2653 -0.2999 -0.0254 0 0 0
	0.179 -0.1982 0 0.4844 -1.3954 -14.4086
200	0 0 0 0 0 3.2732
	-0.017 0.209 0 0 0 -7.1591
	0.0245 -0.2417 0.1931 -5.1216 -18.5135 -8.0364
	-0.0426 -0.2138 -0.5207 4.3686 54.4684 -34.3657
	-0.3516 -0.3387 0.0083 0 0 0
	-0.3032 -0.3407 -0.0288 0 0 0
	0.2034 -0.2252 0.001 0.5502 -1.5851 -16.3674
233	0 0 0 0 0 3.3211
	-0.0172 0.2121 0 0 0 -7.2638
	0.0248 -0.2452 0.1959 -5.1966 -18.7845 -8.154
	-0.0432 -0.2169 -0.5283 4.4326 55.2655 -34.8686
	-0.3568 -0.3436 0.0084 0 0 0
	-0.3079 -0.3457 -0.0293 0 0 0
	0.2063 -0.2285 0.001 0.5583 -1.6083 -16.607
266	0 0 0 0 0 3.2107
	-0.0167 0.205 0 0 0 -7.0223
	0.024 -0.2371 0.1894 -5.0238 -18.1599 -7.8829
	-0.0418 -0.2097 -0.5108 4.2852 53.428 -33.7093
	-0.3449 -0.3322 0.0082 0 0 0
	-0.2971 -0.3342 -0.0283 0 0 0
	0.1995 -0.2209 0.001 0.5397 -1.5548 -16.0548
300	0 0 0 0 0 3.1274
	-0.0162 0.1997 0 0 0 -6.8403
	0.0234 -0.2309 0.1845 -4.8935 -17.6891 -7.6785
	-0.0407 -0.2043 -0.4975 4.1741 52.0429 -32.8354
	-0.336 -0.3236 0.0079 0 0 0
	-0.289 -0.3255 -0.0276 0 0 0
	0.1943 -0.2152 0.001 0.5257 -1.5145 -15.6386
333	0 0 0 0 0 3.1521
	-0.0164 0.2013 0 0 0 -6.8942
	0.0236 -0.2327 0.1859 -4.9321 -17.8286 -7.7391
	-0.041 -0.2059 -0.5014 4.207 52.4533 -33.0943
	-0.3386 -0.3261 0.008 0 0 0
	-0.2914 -0.3281 -0.0278 0 0 0
	0.1958 -0.2169 0.001 0.5299 -1.5264 -15.7619
366	0 0 0 0 0 3.1981
	-0.0166 0.2042 0 0 0 -6.9949
	0.0239 -0.2361 0.1886 -5.0042 -18.089 -7.8521
	-0.0416 -0.2089 -0.5088 4.2685 53.2194 -33.5777
	-0.3436 -0.3309 0.0081 0 0 0
	-0.2959 -0.3329 -0.0282 0 0 0
	0.1987 -0.22 0.001 0.5376 -1.5487 -15.9921
400	0 0 0 0 0 3.2002
	-0.0166 0.2044 0 0 0 -6.9995
	0.0239 -0.2363 0.1888 -5.0074 -18.1008 -7.8572
	-0.0416 -0.209 -0.5091 4.2713 53.2541 -33.5996
	-0.3438 -0.3311 0.0081 0 0 0
	-0.2961 -0.3331 -0.0282 0 0 0
	0.1988 -0.2202 0.001 0.5379 -1.5498 -16.0026
433	0 0 0 0 0 3.093
	-0.016 0.1975 0 0 0 -6.765
	0.0231 -0.2284 0.1824 -4.8397 -17.4944 -7.594
	-0.0403 -0.202 -0.492 4.1282 51.4701 -32.474
	-0.3323 -0.32 0.0079 0 0 0
	-0.2857 -0.3219 -0.0272 0 0 0
	0.1922 -0.2128 0.001 0.5199 -1.4978 -15.4665
466	0 0 0 0 0 2.8112
	-0.0146 0.1795 0 0 0 -6.1485
	0.021 -0.2076 0.1658 -4.3987 -15.9003 -6.902
	-0.0366 -0.1836 -0.4472 3.752 46.7801 -29.5149
	-0.302 -0.2909 0.0071 0 0 0
	-0.2586 -0.2926 -0.0248 0 0 0
	0.1746 -0.1934 0 0.4725 -1.3613 -14.0572
500	0 0 0 0 0 2.1321
	-0.0081 0.1741 0.0044 0 0 -4.3452
	0 -0.1981 0.117 -3.0254 -11.3525 -4.2371
	-0.0377 -0.1828 -0.3271 3.3824 33.9055 -20.5132
	-0.2782 -0.2518 0.029 0 0 0
	-0.246 -0.2557 -0.051 0 0 0
	0.1567 -0.1669 0 0.3339 -0.9621 -13.1464
533	0 0 0 0 0 1.1532
	0.001 0.1662 0.0102 0 0 -1.7456
	-0.0289 -0.1844 0.0468 -1.0458 -4.7962 -0.3955
	-0.0394 -0.1816 -0.154 2.8494 15.3453 -7.5365
	-0.2438 -0.1955 0.0606 0 0 0
	-0.2306 -0.2024 -0.0887 0 0 0
	0.1308 -0.1286 0 0.1341 -0.3865 -11.832
566	0 0 0 0 0 0.462
	0.0068 0.15 0.0132 0 0 0
	-0.0454 -0.1632 0 0.2641 -0.3669 2.035
	-0.0377 -0.1685 -0.0352 2.3215 2.6855 1.097
	-0.2057 -0.1469 0.0763 0 0 0
	-0.2047 -0.1553 -0.1063 0 0 0
	0.1057 -0.0958 0 0 0 -10.2028
600	0 0 0 0 0 0.6222
	0.001 0.16 0.0115 0 0 1.6778
	-0.0831 -0.1307 0.0501 0.0384 -0.2693 2.3003
	-0.0834 -0.1247 -0.0972 6.0474 5.1613 1.2168
	-0.2225 -0.131 0.0952 0.1434 1.8302 1.4182
	-0.2132 -0.1321 -0.136 0.2642 0.2293 -0.6795
	0.1078 -0.0885 0 0.9779 0.1798 -10.8616
633	0 0 0 0 0 0.8026
	-0.0076 0.1597 0.0079 0 0 4.0305
	-0.1315 -0.0696 0.121 -0.3033 -0.0973 2.4772
	-0.1439 -0.0471 -0.1808 11.0494 8.3755 1.2796
	-0.2263 -0.0947 0.1146 0.3447 4.3965 3.4068
	-0.2056 -0.0847 -0.1675 0.6347 0.5509 -1.6325
	0.1007 -0.069 0 2.3492 0.4319 -10.808
666	0 0 0 0 0 0.9673
	-0.0169 0.1524 0.0036 0 0 6.4561
	-0.1794 0 0.1941 -0.6679 0.097 2.5655
	-0.2044 0.0406 -0.2653 16.099 11.5651 1.2936
	-0.2207 -0.0503 0.1309 0.5521 7.0424 5.4572
	-0.1883 -0.0286 -0.195 1.0167 0.8825 -2.6149
	0.0885 -0.0445 0 3.7629 0.6919 -10.2803
700	0 0 0 0 0 1.0801
	-0.0244 0.1416 0 0 0 8.3529
	-0.2152 0.0618 0.2512 -0.9621 0.2615 2.5645
	-0.2505 0.1151 -0.3302 19.9677 13.9669 1.2669
	-0.2093 -0.0106 0.1411 0.7143 9.1114 7.0604
	-0.1678 0.0204 -0.2128 1.3154 1.1418 -3.3832
	0.0753 -0.0221 0 4.8685 0.8952 -9.5168
733	0 0 0 0 0 1.1052
